date,return_historical_best,return_online_conservative,return_csi300,net_value_historical_best,net_value_online_conservative,net_value_csi300,drawdown_historical_best,drawdown_online_conservative,drawdown_csi300
2019-09-27,-0.0084612895,-0.0036324926,0.0029978095,1.1427497749,1.1186199290,1.2973926894,-0.0730716976,-0.1392143010,-0.0650277981
2019-09-30,-0.0074507379,-0.0125777051,-0.0098957783,1.1342354459,1.1045502574,1.2845539790,-0.0799779974,-0.1500410096,-0.0742800757
2019-10-08,0.0126068711,0.0229268531,0.0060691650,1.1485346060,1.1298741189,1.2923501491,-0.0683793986,-0.1305541247,-0.0686617287
2019-10-09,-0.0061120088,-0.0102941166,0.0014487924,1.1415147524,1.1182430630,1.2942224961,-0.0740734719,-0.1395043019,-0.0673124130
2019-10-10,0.0010535515,0.0027053467,0.0081701919,1.1427173969,1.1212682981,1.3047965422,-0.0730979606,-0.1371763628,-0.0596921764
2019-10-11,0.0290746207,0.0293758313,0.0095714723,1.1759414719,1.1542064865,1.3172853662,-0.0461486354,-0.1118302011,-0.0506920461
2019-10-14,0.0115947763,0.0082496510,0.0106132205,1.1895762502,1.1637282872,1.3312660063,-0.0350889422,-0.1045031103,-0.0406168315
2019-10-15,0.0005824616,-0.0040515013,-0.0042982454,1.1902691326,1.1590134406,1.3255438983,-0.0345269186,-0.1081312170,-0.0447404958
2019-10-16,0.0010616989,-0.0072701418,-0.0034459202,1.1915328401,1.1505872485,1.3209761798,-0.0335018769,-0.1146152296,-0.0480322438
2019-10-17,-0.0011848486,-0.0059699873,0.0006464960,1.1901210541,1.1437182573,1.3218301855,-0.0346470308,-0.1199009654,-0.0474168005
2019-10-18,-0.0156900438,-0.0084469726,-0.0142269696,1.1714480026,1.1340573005,1.3030245476,-0.0497934612,-0.1273351378,-0.0609691727
2019-10-21,0.0072137868,0.0103362411,0.0029622340,1.1798985787,1.1457791902,1.3068844112,-0.0429388738,-0.1183150634,-0.0581875437
2019-10-22,-0.0016686451,-0.0096927617,0.0038757083,1.1779297467,1.1346734256,1.3119495140,-0.0445358691,-0.1268610254,-0.0545373534
2019-10-23,-0.0035579461,0.0017342850,-0.0063646724,1.1737387361,1.1366412726,1.3035993851,-0.0479353591,-0.1253467536,-0.0605549134
2019-10-24,0.0051655858,0.0069412741,-0.0001077218,1.1798017843,1.1445310112,1.3034589591,-0.0430173875,-0.1192755457,-0.0606561121
2019-10-25,-0.0098325815,-0.0048528124,0.0067494827,1.1682012870,1.1389768170,1.3122566328,-0.0524269970,-0.1235495362,-0.0543160267
2019-10-28,-0.0059035524,-0.0075131963,0.0076455197,1.1613047495,1.1304194606,1.3222895167,-0.0580210439,-0.1301344805,-0.0470857813
2019-10-29,0.0027608655,0.0152248303,-0.0041662157,1.1645109558,1.1476299050,1.3167805734,-0.0554203667,-0.1168909257,-0.0510558275
2019-10-30,-0.0028661921,-0.0114012718,-0.0048593099,1.1611732436,1.1345454645,1.3103819285,-0.0581277134,-0.1269594922,-0.0556670413
2019-10-31,-0.0034015514,-0.0019572295,-0.0011497665,1.1572234531,1.1323248987,1.3088752953,-0.0613315404,-0.1286682329,-0.0567528037
2019-11-01,0.0277585471,0.0560235075,0.0168871121,1.1893462948,1.1957617112,1.3309784192,-0.0352754678,-0.0798531711,-0.0408240825
2019-11-04,0.0049603166,0.0078362877,0.0065110021,1.1952458290,1.2051320440,1.3396444224,-0.0304901287,-0.0726426358,-0.0345788861
2019-11-05,-0.0012612749,-0.0018790614,0.0062066991,1.1937382954,1.2028675269,1.3479591923,-0.0317129472,-0.0743851972,-0.0285868077
2019-11-06,-0.0008360470,-0.0029265457,-0.0044796008,1.1927402741,1.1993472802,1.3419208731,-0.0325224807,-0.0770940512,-0.0329383511
2019-11-07,-0.0018213938,0.0020128430,0.0017548830,1.1905678243,1.2017613779,1.3442757873,-0.0342846383,-0.0752363864,-0.0312412710
2019-11-08,-0.0075059055,-0.0057318168,-0.0047256001,1.1816315347,1.1948731019,1.3379232776,-0.0415332065,-0.0805369620,-0.0358192373
2019-11-11,-0.0208003771,-0.0214734309,-0.0176269378,1.1570531532,1.1692150769,1.3143397872,-0.0614696772,-0.1002809880,-0.0528147916
2019-11-12,-0.0046016099,-0.0039229050,0.0001819124,1.1517288459,1.1646283572,1.3145788819,-0.0657884277,-0.1038105002,-0.0526424869
2019-11-13,-0.0026809685,-0.0015180938,-0.0009496148,1.1486410971,1.1628603421,1.3133305383,-0.0682930195,-0.1051710000,-0.0535421116
2019-11-14,0.0009731640,0.0022013915,0.0015066740,1.1497589133,1.1654202529,1.3153092993,-0.0673863158,-0.1032011310,-0.0521161081
2019-11-15,-0.0012061342,-0.0111546327,-0.0073653490,1.1483721498,1.1524204181,1.3056215872,-0.0685111731,-0.1132045930,-0.0590976038
2019-11-18,0.0091462851,0.0193292343,0.0079544215,1.1588754889,1.1746958224,1.3160070516,-0.0599915106,-0.0960635168,-0.0516132696
2019-11-19,0.0092838870,0.0111846488,0.0100078584,1.1696343580,1.1878343826,1.3291774638,-0.0512645781,-0.0859533047,-0.0421219495
2019-11-20,-0.0078223770,-0.0084162983,-0.0099251616,1.1604850371,1.1778372141,1.3159851627,-0.0586859442,-0.0936461944,-0.0516290440
2019-11-21,-0.0084882221,-0.0091874825,-0.0046741647,1.1506345824,1.1670158553,1.3098340313,-0.0666760270,-0.1019733041,-0.0560618860
2019-11-22,-0.0010454016,-0.0049358726,-0.0101820291,1.1494317071,1.1612556137,1.2964972630,-0.0676517253,-0.1064058495,-0.0656730914
2019-11-25,0.0201388001,0.0211982458,0.0073278036,1.1725798825,1.1858721957,1.3059977404,-0.0488753498,-0.0874632210,-0.0588265273
2019-11-26,-0.0016043910,-0.0127309601,0.0034673248,1.1706986059,1.1707749040,1.3105260588,-0.0504013256,-0.0990806904,-0.0555631731
2019-11-27,-0.0030442157,-0.0054132617,-0.0041203571,1.1671347468,1.1644371931,1.3051262235,-0.0532921089,-0.1039576023,-0.0594545901
2019-11-28,0.0005997600,0.0029970218,-0.0034358391,1.1678347475,1.1679270367,1.3006420197,-0.0527243114,-0.1012721438,-0.0626861528
2019-11-29,-0.0125833964,-0.0142539674,-0.0087077603,1.1531394200,1.1512794428,1.2893163408,-0.0646442568,-0.1140825813,-0.0708480571
2019-12-02,0.0099507555,0.0027278258,0.0019296518,1.1646140284,1.1544199325,1.2918042724,-0.0553367605,-0.1116659530,-0.0690551174
2019-12-03,-0.0007773706,0.0055884188,0.0039178240,1.1637086917,1.1608713146,1.2968653341,-0.0560711140,-0.1067015702,-0.0654078392
2019-12-04,-0.0076464804,-0.0074215827,-0.0003292577,1.1548104160,1.1522558121,1.2964383313,-0.0632888477,-0.1133312585,-0.0657155608
2019-12-05,0.0158380677,0.0200945606,0.0076741270,1.1731003816,1.1754098863,1.3063873637,-0.0484531530,-0.0955140397,-0.0585457434
2019-12-06,0.0050671341,0.0030155251,0.0059344794,1.1790446385,1.1789543643,1.3141400926,-0.0436315375,-0.0927865396,-0.0529587024
2019-12-09,0.0057558541,0.0066791622,-0.0017781434,1.1858310474,1.1868287918,1.3118033632,-0.0381268202,-0.0867271137,-0.0546426776
2019-12-10,0.0102787191,-0.0001574289,0.0012676341,1.1980198716,1.1866419506,1.3134662498,-0.0282399960,-0.0868708893,-0.0534443105
2019-12-11,0.0070908508,0.0093566151,0.0006063506,1.2065148518,1.1977449025,1.3142626708,-0.0213493908,-0.0783270917,-0.0528703659
2019-12-12,-0.0081580381,-0.0008415947,-0.0030042926,1.1966720577,1.1967368868,1.3103142411,-0.0293332598,-0.0791027667,-0.0557158205
2019-12-13,0.0108220054,0.0151466277,0.0198397645,1.2096224492,1.2148634148,1.3363105671,-0.0188286990,-0.0651542792,-0.0369814447
2019-12-16,0.0031982141,0.0104770995,0.0048699405,1.2134910808,1.2275916597,1.3428183200,-0.0156907031,-0.0553598076,-0.0322916017
2019-12-17,0.0042777906,0.0044352752,0.0136056111,1.2186821415,1.2330363666,1.3610881838,-0.0114800340,-0.0511700683,-0.0191253376
2019-12-18,-0.0008104900,-0.0044945576,-0.0022309373,1.2176944119,1.2274944136,1.3580516815,-0.0122812195,-0.0554346392,-0.0213136074
2019-12-19,-0.0019073485,-0.0005110098,-0.0013968025,1.2153718442,1.2268671519,1.3561547515,-0.0141651435,-0.0559173214,-0.0226806390
2019-12-20,0.0018691453,-0.0002878405,-0.0024575699,1.2176435509,1.2265140098,1.3528219065,-0.0123224749,-0.0561890666,-0.0250824696
2019-12-23,0.0039252470,0.0097748247,-0.0124851515,1.2224231026,1.2385029692,1.3359317199,-0.0084455966,-0.0469634802,-0.0372544628
2019-12-24,0.0063884574,0.0152856554,0.0065191263,1.2302325006,1.2574342988,1.3446408276,-0.0021110935,-0.0323956923,-0.0309782030
2019-12-25,0.0112493096,0.0041165669,-0.0005236719,1.2440717669,1.2626106113,1.3439366770,0.0000000000,-0.0284124845,-0.0314856525
2019-12-26,0.0035580622,0.0132471752,0.0088000928,1.2484982516,1.2793366353,1.3557634444,0.0000000000,-0.0155416944,-0.0229626363
2019-12-27,0.0084045052,-0.0004938878,-0.0009836097,1.2589912617,1.2787047865,1.3544299023,0.0000000000,-0.0160279064,-0.0239236598
2019-12-30,0.0086056353,0.0082889892,0.0148198906,1.2698256814,1.2893039566,1.3745024053,0.0000000000,-0.0078717723,-0.0094583152
2019-12-31,0.0118382158,0.0188095346,0.0036625047,1.2848581519,1.3135551640,1.3795365268,0.0000000000,0.0000000000,-0.0058304517
2020-01-02,0.0168724779,0.0265995399,0.0135864484,1.3065368927,1.3484951270,1.3982795286,0.0000000000,0.0000000000,0.0000000000
2020-01-03,-0.0110177623,-0.0051273097,-0.0017523072,1.2921417798,1.3415809749,1.3958293133,-0.0110177623,-0.0051273097,-0.0017523072
2020-01-06,-0.0200762961,-0.0443379342,-0.0037802500,1.2662003589,1.2820980458,1.3905527296,-0.0308728625,-0.0492379096,-0.0055259330
2020-01-07,0.0051130809,0.0035387786,0.0074908671,1.2726745438,1.2866351070,1.4009691753,-0.0259176370,-0.0458733730,0.0000000000
2020-01-08,-0.0162926872,-0.0219684893,-0.0115161985,1.2519392555,1.2583696774,1.3848353362,-0.0417880563,-0.0668340936,-0.0115161985
2020-01-09,0.0137128371,0.0110822439,0.0126575845,1.2691068946,1.2723152371,1.4023640065,-0.0286482520,-0.0564925214,0.0000000000
2020-01-10,-0.0031104232,0.0052525368,-0.0002845569,1.2651594350,1.2789981197,1.4019649541,-0.0316695670,-0.0515367137,-0.0002845569
2020-01-13,-0.0022839742,-0.0093072799,0.0098011522,1.2622698436,1.2670941262,1.4157058260,-0.0338812087,-0.0603643270,0.0000000000
2020-01-14,-0.0002239836,-0.0090895023,-0.0033544339,1.2619871159,1.2555768712,1.4109569343,-0.0340976034,-0.0689051477,-0.0033544339
2020-01-15,-0.0126454447,-0.0004226593,-0.0055256873,1.2460287276,1.2550461899,1.4031604275,-0.0463118687,-0.0692986836,-0.0088615857
2020-01-16,-0.0029780613,-0.0121394653,-0.0042457714,1.2423179777,1.2398106003,1.3972029291,-0.0491520105,-0.0805968999,-0.0130697328
2020-01-17,0.0066117221,0.0098248734,0.0014003229,1.2505318389,1.2519915824,1.3991594644,-0.0428652678,-0.0715638809,-0.0116877118
2020-01-20,0.0026637208,0.0065440560,0.0074556188,1.2538629066,1.2601846855,1.4095910639,-0.0403157281,-0.0654881429,-0.0043192321
2020-01-21,-0.0396898929,-0.0365104308,-0.0170866949,1.2040972222,1.2141747998,1.3855058115,-0.0784054940,-0.0996075733,-0.0213321256
2020-01-22,0.0154062754,0.0096679751,0.0042833449,1.2226478756,1.2259134115,1.3914404107,-0.0642071552,-0.0909026018,-0.0171401536
2020-01-23,-0.0445956650,-0.0498077098,-0.0309855126,1.1681230805,1.1648534721,1.3483259163,-0.1059394595,-0.1361826612,-0.0475945697
2020-02-03,-0.0811109217,-0.0926491786,-0.0788091414,1.0733755407,1.0569307547,1.2420655086,-0.1784575340,-0.2162146281,-0.1226528239
2020-02-04,0.0273216796,0.0512196337,0.0263748872,1.1027019633,1.1110663608,1.2748248463,-0.1560116140,-0.1760694284,-0.0995128911
2020-02-05,0.0054258232,0.0047185381,0.0113296653,1.1086850292,1.1163089697,1.2892681851,-0.1514322822,-0.1721816806,-0.0893106736
2020-02-06,0.0123228972,0.0526368399,0.0186097682,1.1223472408,1.1750679463,1.3132611672,-0.1409754695,-0.1286079403,-0.0723629563
2020-02-07,-0.0058355094,0.0145131348,0.0000241040,1.1157977730,1.1921218658,1.3132928219,-0.1459883152,-0.1159613098,-0.0723405966
2020-02-10,0.0129784284,-0.0025544143,0.0041375749,1.1302790745,1.1890766926,1.3187266693,-0.1349045857,-0.1182195109,-0.0685023364
2020-02-11,0.0038243276,-0.0069741539,0.0093102537,1.1346016319,1.1807838887,1.3310043492,-0.1315961774,-0.1243691838,-0.0598298568
2020-02-12,0.0064988388,0.0128082697,0.0080881192,1.1419752250,1.1959076872,1.3417696710,-0.1259525610,-0.1131538681,-0.0522256486
2020-02-13,-0.0152111709,-0.0037217196,-0.0061524453,1.1246044447,1.1914568542,1.3335145065,-0.1392478460,-0.1164544607,-0.0580567785
2020-02-14,0.0057122785,-0.0054214075,0.0070243879,1.1310284985,1.1849974810,1.3428816296,-0.1343309900,-0.1212445212,-0.0514402039
2020-02-17,0.0314852995,0.0278110200,0.0224914701,1.1666392695,1.2179534696,1.3730850116,-0.1070751419,-0.0968054350,-0.0301056996
2020-02-18,-0.0106559910,0.0141165393,-0.0048839660,1.1542075719,1.2351467576,1.3663789112,-0.1165901412,-0.0840554535,-0.0348426304
2020-02-19,-0.0077366432,-0.0104751016,-0.0015280307,1.1452778797,1.2222084699,1.3642910422,-0.1234247681,-0.0936500656,-0.0363174205
2020-02-20,0.0274286933,0.0523208470,0.0230409423,1.1766913554,1.2861554522,1.3957255934,-0.0993814549,-0.0462290694,-0.0141132658
2020-02-21,0.0033521765,-0.0028043545,0.0011663212,1.1806358325,1.2825486164,1.3973534577,-0.0963624226,-0.0489037812,-0.0129634052
2020-02-24,-0.0105652877,0.0186480973,-0.0040130233,1.1681620753,1.3064657078,1.3917458457,-0.1059096136,-0.0311676464,-0.0169244061
2020-02-25,-0.0068690931,-0.0014457856,-0.0021738089,1.1601378613,1.3045768385,1.3887204562,-0.1120512036,-0.0325683702,-0.0190614245
2020-02-26,-0.0064592048,-0.0320485761,-0.0123280310,1.1526442933,1.2627670083,1.3716002674,-0.1177866467,-0.0635731765,-0.0311544657
2020-02-27,0.0023036065,-0.0104039811,0.0029118479,1.1552995321,1.2496292042,1.3755941587,-0.1157543744,-0.0733157435,-0.0283333349
2020-02-28,-0.0286830493,-0.0519410517,-0.0354544509,1.1221620186,1.1847221492,1.3268232232,-0.1411172352,-0.1214486983,-0.0627832430
2020-03-02,0.0305205959,0.0537891686,0.0328975688,1.1564110722,1.2484473686,1.3704724814,-0.1149036214,-0.0741921542,-0.0319510903
2020-03-03,-0.0069489554,-0.0150761269,0.0053309043,1.1483752232,1.2296256177,1.3777783390,-0.1210541167,-0.0881497508,-0.0267905141
2020-03-04,0.0006995405,-0.0006802006,0.0057904937,1.1491785582,1.2287892256,1.3857563558,-0.1204392585,-0.0887699918,-0.0211551508
2020-03-05,0.0072774045,0.0065141845,0.0222774828,1.1575415954,1.2367937854,1.4166275191,-0.1140383392,-0.0828340714,0.0000000000
2020-03-06,-0.0203125145,-0.0291620836,-0.0162164154,1.1340290150,1.2007263016,1.3936548988,-0.1320344482,-0.1095805409,-0.0162164154
2020-03-09,-0.0266929339,-0.0323806256,-0.0341607493,1.1037584534,1.1618460327,1.3460466033,-0.1552029953,-0.1384128801,-0.0498231998
2020-03-10,0.0185849886,0.0264162309,0.0214151020,1.1242717918,1.1925376258,1.3748723285,-0.1395024526,-0.1156529958,-0.0294750667
2020-03-11,-0.0147053014,-0.0216841910,-0.0133005563,1.1077390362,1.1666784121,1.3565857617,-0.1521563284,-0.1348293452,-0.0423835882
2020-03-12,-0.0066152481,-0.0101815528,-0.0192426879,1.1004110676,1.1547998142,1.3304814053,-0.1577650246,-0.1436381259,-0.0608107019
2020-03-13,-0.0172410889,-0.0242032824,-0.0140722731,1.0814387826,1.1268498682,1.3117585076,-0.1722860727,-0.1643648942,-0.0740272302
2020-03-16,-0.0345098256,-0.0537107700,-0.0429934664,1.0441185188,1.0663258941,1.2553614623,-0.2008503360,-0.2092474991,-0.1138380094
2020-03-17,-0.0029509696,-0.0104989156,-0.0048708102,1.0410373568,1.0551306286,1.2492468349,-0.2032086024,-0.2175495428,-0.1181543362
2020-03-18,-0.0178011400,-0.0204125436,-0.0197929893,1.0225057051,1.0335927287,1.2245205057,-0.2173923976,-0.2335213469,-0.1356086980
2020-03-19,-0.0216065139,-0.0280002818,-0.0129704546,1.0004129214,1.0046518410,1.2086379181,-0.2343018196,-0.2549829652,-0.1468202462
2020-03-20,0.0190801016,0.0258417235,0.0178683882,1.0195009016,1.0306137761,1.2302343296,-0.2196922205,-0.2357304409,-0.1315752991
2020-03-23,-0.0325395666,-0.0438418080,-0.0336464732,0.9863267841,0.9854298048,1.1888412832,-0.2450830975,-0.2692374002,-0.1607947275
2020-03-24,0.0323455920,0.0446917729,0.0268556905,1.0182301078,1.0294704099,1.2207684368,-0.2206648633,-0.2365783240,-0.1382572904
2020-03-25,0.0303762839,0.0477913707,0.0268690816,1.0491601546,1.0786702118,1.2535693636,-0.1969915580,-0.2000933557,-0.1151030552
2020-03-26,-0.0067121261,-0.0115900602,-0.0065737491,1.0421180593,1.0661683591,1.2453287131,-0.2023814520,-0.2093643219,-0.1209201457
2020-03-27,0.0135473947,0.0202790910,0.0032485524,1.0562360440,1.0877892843,1.2493742286,-0.1915757987,-0.1933309491,-0.1180644088
2020-03-30,-0.0039110596,-0.0088631849,-0.0096897881,1.0521050418,1.0781480067,1.2372680571,-0.1947375939,-0.2004806060,-0.1266101778
2020-03-31,-0.0111090873,-0.0107992615,0.0032781537,1.0404171151,1.0665048045,1.2413240120,-0.2036833243,-0.2091148250,-0.1237470717
2020-04-01,-0.0017898747,0.0006129760,-0.0030056521,1.0385548988,1.0671585464,1.2375930238,-0.2051086314,-0.2086300314,-0.1263807832
2020-04-02,0.0063191072,0.0041641387,0.0161778432,1.0451176385,1.0716023426,1.2576146097,-0.2000856276,-0.2053346571,-0.1122475085
2020-04-03,-0.0032466964,-0.0019390670,-0.0057068216,1.0417244589,1.0695244338,1.2504376274,-0.2026827067,-0.2068755664,-0.1173137536
2020-04-07,0.0198245546,0.0241289553,0.0228381671,1.0623761823,1.0953309411,1.2789953309,-0.1868762465,-0.1877383024,-0.0971548176
2020-04-08,-0.0043538867,-0.0028849712,-0.0046542392,1.0577507167,1.0921709428,1.2730425807,-0.1904164952,-0.1900816540,-0.1013568750
2020-04-09,-0.0025260150,-0.0029422216,0.0032975831,1.0550788226,1.0889575339,1.2772405444,-0.1924615153,-0.1924646133,-0.0983935247
2020-04-10,-0.0039069817,-0.0049225288,-0.0062308149,1.0509566490,1.0835971091,1.2692822950,-0.1956165533,-0.1964397295,-0.1040112677
2020-04-13,0.0095903483,0.0158789813,-0.0042241569,1.0610356893,1.1008035273,1.2639206475,-0.1879022359,-0.1836800110,-0.1077960646
2020-04-14,0.0120851672,0.0152867875,0.0193012383,1.0738584830,1.1176312769,1.2883158811,-0.1780878986,-0.1712011008,-0.0905754239
2020-04-15,-0.0116252447,-0.0169678974,-0.0074069599,1.0613746153,1.0986674241,1.2787733770,-0.1876428280,-0.1852640754,-0.0973114953
2020-04-16,0.0042143880,0.0078680471,0.0013215226,1.0658476597,1.1073117911,1.2804633049,-0.1842192397,-0.1788536948,-0.0961185720
2020-04-17,0.0089471438,0.0076829096,0.0097587548,1.0753839520,1.1158191674,1.2929590323,-0.1769203319,-0.1725449020,-0.0872978148
2020-04-20,0.0019971352,0.0072372016,0.0036379859,1.0775316392,1.1238945757,1.2976627991,-0.1752765305,-0.1665564427,-0.0839774171
2020-04-21,-0.0026496339,-0.0022389282,-0.0117836328,1.0746765749,1.1213782565,1.2823716171,-0.1774617457,-0.1684224629,-0.0947714909
2020-04-22,0.0005122936,0.0035582681,0.0082288892,1.0752271248,1.1253684210,1.2929241110,-0.1770403646,-0.1654634871,-0.0873224658
2020-04-23,-0.0136910575,-0.0124091475,-0.0025084497,1.0605061284,1.1114035582,1.2896808760,-0.1883075523,-0.1758193738,-0.0896118715
2020-04-24,-0.0030317948,-0.0003725165,-0.0085594043,1.0572908914,1.1109895421,1.2786419759,-0.1907684373,-0.1761263947,-0.0974042515
2020-04-27,0.0045199280,0.0046057741,0.0067940715,1.0620697702,1.1161065089,1.2873291610,-0.1871107689,-0.1723318190,-0.0912719515
2020-04-28,0.0035623837,0.0060987656,0.0069001030,1.0658532702,1.1229133809,1.2962118648,-0.1842149455,-0.1672840647,-0.0850016343
2020-04-29,0.0143027427,0.0186558083,0.0046466145,1.0810978952,1.1438622377,1.3022348617,-0.1725469818,-0.1517490759,-0.0807499896
2020-04-30,0.0008114339,-0.0040140299,0.0117778182,1.0819751347,1.1392707404,1.3175723472,-0.1718755584,-0.1551539805,-0.0699232301
2020-05-06,-0.0073413087,-0.0057179908,0.0060514333,1.0740320212,1.1327564008,1.3255455484,-0.1779550756,-0.1599848022,-0.0642949325
2020-05-07,0.0012838625,0.0053828583,-0.0028858149,1.0754109306,1.1388538681,1.3217202693,-0.1768996829,-0.1554631194,-0.0669952041
2020-05-08,0.0048992098,0.0048872471,0.0098670420,1.0806795943,1.1444197284,1.3347617388,-0.1728671418,-0.1513356590,-0.0577892066
2020-05-11,0.0025610168,0.0053728785,-0.0008682463,1.0834472330,1.1505685565,1.3336028368,-0.1707488407,-0.1467758886,-0.0586072776
2020-05-12,-0.0030792193,-0.0024492693,0.0000145195,1.0801110614,1.1477505043,1.3336222001,-0.1733022868,-0.1488656642,-0.0585936090
2020-05-13,-0.0038951630,-0.0064351980,0.0020238936,1.0759038528,1.1403645025,1.3363213096,-0.1765224091,-0.1543428822,-0.0566883027
2020-05-14,-0.0156086615,-0.0227814237,-0.0108448733,1.0591104338,1.1143853756,1.3218290742,-0.1893757921,-0.1736081553,-0.0669183985
2020-05-15,-0.0099781713,-0.0160716101,-0.0031595190,1.0485424484,1.0964754083,1.3176527301,-0.1974643393,-0.1868896028,-0.0698664876
2020-05-18,0.0103769840,0.0162396887,0.0025801878,1.0594231566,1.1142818276,1.3210525217,-0.1891364396,-0.1736849431,-0.0674665684
2020-05-19,0.0018792927,0.0009975063,0.0084982285,1.0614141229,1.1153933307,1.3322791279,-0.1876125896,-0.1728606887,-0.0595416862
2020-05-20,-0.0081392018,-0.0145782540,-0.0053150086,1.0527750591,1.0991328434,1.3251980529,-0.1942247747,-0.1849189356,-0.0645402302
2020-05-21,-0.0107888219,-0.0147929374,-0.0054449533,1.0414168565,1.0828734401,1.3179824114,-0.2029181401,-0.1969763788,-0.0696337650
2020-05-22,-0.0162920003,-0.0196825416,-0.0229268274,1.0244500928,1.0615597386,1.2877652562,-0.2159041980,-0.2127819246,-0.0909641110
2020-05-25,0.0119099708,0.0168900389,0.0013756307,1.0366512635,1.0794895239,1.2895367457,-0.2065656398,-0.1994857807,-0.0897136133
2020-05-26,0.0022168932,0.0047466411,0.0113454997,1.0389494087,1.0846134732,1.3041671844,-0.2048066806,-0.1956860270,-0.0793859594
2020-05-27,-0.0062512677,-0.0131350108,-0.0070121901,1.0324546578,1.0703670635,1.2950221163,-0.2097776469,-0.2062506997,-0.0858414800
2020-05-28,0.0062454659,0.0044791216,0.0028653165,1.0389028182,1.0751613678,1.2987327646,-0.2048423401,-0.2026954000,-0.0832221265
