sample_idx,rank,true_l3,true_w4,true_h,l3,w4,h,curve_mae_dB,freq_err_MHz,depth_err_dB
522,5,17.0,1.0,0.699999988079071,14.377084732055664,0.5927895903587341,0.5938106775283813,0.5698699355125427,0.0,4.116044044494629
522,6,17.0,1.0,0.699999988079071,12.915621757507324,1.0702705383300781,0.8926566243171692,0.5828555822372437,1128.2061767578125,3.365553855895996
522,7,17.0,1.0,0.699999988079071,15.167737007141113,0.9447118043899536,0.8245888948440552,0.5853910446166992,0.0,5.504816055297852
522,8,17.0,1.0,0.699999988079071,14.420515060424805,0.8527230024337769,0.8597926497459412,0.633522629737854,1128.2061767578125,6.132783889770508
522,9,17.0,1.0,0.699999988079071,16.756677627563477,1.5305711030960083,1.044002890586853,0.6754485368728638,0.0,4.8933000564575195
522,10,17.0,1.0,0.699999988079071,13.727143287658691,0.7427645325660706,0.7437788248062134,0.6776676177978516,0.0,5.127930164337158
525,1,17.0,1.0,1.0,15.629899978637695,0.9902940392494202,1.0222314596176147,0.1578594446182251,0.0,1.004774570465088
525,2,17.0,1.0,1.0,16.097702026367188,1.502894401550293,1.1652880907058716,0.18605414032936096,0.0,0.02985382080078125
525,3,17.0,1.0,1.0,16.895095825195312,1.527571439743042,1.1742558479309082,0.2279539555311203,0.0,0.6077561378479004
525,4,17.0,1.0,1.0,15.167737007141113,0.9447118043899536,0.8245888948440552,0.31076547503471375,0.0,0.5579376220703125
525,5,17.0,1.0,1.0,16.140472412109375,1.047529697418213,1.1910933256149292,0.34596699476242065,0.0,1.4838199615478516
525,6,17.0,1.0,1.0,14.855951309204102,1.0657005310058594,0.8536766767501831,0.35383057594299316,0.0,0.6360821723937988
525,7,17.0,1.0,1.0,14.420515060424805,0.8527230024337769,0.8597926497459412,0.3562609851360321,1128.2061767578125,0.07003021240234375
525,8,17.0,1.0,1.0,14.705958366394043,0.6307186484336853,0.9340928196907043,0.3713369369506836,1128.2061767578125,1.7790613174438477
525,9,17.0,1.0,1.0,15.281407356262207,1.3539637327194214,0.8846702575683594,0.4674980044364929,0.0,1.648289680480957
525,10,17.0,1.0,1.0,16.543277740478516,0.6610092520713806,1.0382912158966064,0.48601993918418884,0.0,1.764528751373291
534,1,17.0,1.5,1.100000023841858,16.895095825195312,1.527571439743042,1.1742558479309082,0.10314948856830597,0.0,0.2571125030517578
534,2,17.0,1.5,1.100000023841858,16.097702026367188,1.502894401550293,1.1652880907058716,0.14386799931526184,0.0,0.8947224617004395
534,3,17.0,1.5,1.100000023841858,15.629899978637695,0.9902940392494202,1.0222314596176147,0.39833754301071167,0.0,1.869643211364746
534,4,17.0,1.5,1.100000023841858,15.167737007141113,0.9447118043899536,0.8245888948440552,0.4039951264858246,0.0,0.3069310188293457
534,5,17.0,1.5,1.100000023841858,14.855951309204102,1.0657005310058594,0.8536766767501831,0.4164251685142517,0.0,0.22878646850585938
534,6,17.0,1.5,1.100000023841858,15.281407356262207,1.3539637327194214,0.8846702575683594,0.41916513442993164,0.0,0.7834210395812988
534,7,17.0,1.5,1.100000023841858,15.044408798217773,1.6303476095199585,1.0757761001586914,0.43846315145492554,1128.2061767578125,0.13334274291992188
534,8,17.0,1.5,1.100000023841858,14.420515060424805,0.8527230024337769,0.8597926497459412,0.5043402910232544,1128.2061767578125,0.934898853302002
534,9,17.0,1.5,1.100000023841858,16.6995792388916,2.220655679702759,1.1678357124328613,0.5414344072341919,0.0,1.8916831016540527
534,10,17.0,1.5,1.100000023841858,16.27456283569336,1.7955554723739624,0.7594495415687561,0.5916054844856262,1179.488037109375,4.155867099761963
